,Source,Destination,Class
21581,24664,28109,0
21582,10448,5420,0
21583,14146,30610,0
21584,45506,4774,0
21585,46657,45997,0
21586,49908,17285,0
21587,20083,20736,0
21588,48332,46250,0
21589,49031,35671,0
21590,2222,45299,0
21591,19261,36577,0
21592,32712,46402,0
21593,21914,23222,0
21594,8725,4537,0
21595,21840,16857,0
21596,35966,13265,0
21597,6342,25108,0
21598,48894,46138,0
21599,26650,32576,0
21600,49081,28968,0
21601,1298,44806,0
21602,19770,43028,0
21603,34485,29443,0
21604,43634,41860,0
21605,11977,5447,0
21606,14112,11377,0
21607,607,15087,0
21608,43489,21507,0
21609,24104,35598,0
21610,34112,49991,0
21611,26364,3293,0
21612,42282,16569,0
21613,19993,17786,0
21614,5545,29271,0
21615,2994,8379,0
21616,33988,36342,0
21617,11435,31851,0
21618,1130,33679,0
21619,23345,14231,0
21620,21747,1366,0
21621,40547,36048,0
21622,8100,3680,0
21623,20599,15502,0
21624,16401,31279,0
21625,39912,3228,0
21626,43992,29274,0
21627,27107,6383,0
21628,23735,36266,0
21629,16088,10588,0
21630,49688,19715,0
21631,32844,7967,0
21632,17108,32080,0
21633,16756,14659,0
21634,29614,7166,0
21635,32774,20969,0
21636,32097,31307,0
21637,30020,44071,0
21638,24811,45235,0
21639,43278,5206,0
21640,29028,36089,0
21641,40720,8218,0
21642,33598,20857,0
21643,10135,5565,0
21644,10722,34372,0
21645,43332,36933,0
21646,26778,7231,0
21647,10077,24808,0
21648,49846,2746,0
21649,28254,44050,0
21650,14191,21603,0
21651,49790,2622,0
21652,24954,25514,0
21653,20913,47691,0
21654,5011,9284,0
21655,4475,27209,0
21656,36481,26623,0
21657,46074,47944,0
21658,47017,37725,0
21659,26294,47196,0
21660,39310,47459,0
21661,8274,35485,0
21662,8841,44200,0
21663,24798,18743,0
21664,44952,39357,0
21665,34709,39619,0
21666,26120,34184,0
21667,10114,22781,0
21668,36120,12472,0
21669,30079,48569,0
21670,30378,13927,0
21671,45787,4880,0
21672,43984,36872,0
21673,18179,34073,0
21674,25637,33434,0
21675,27796,30124,0
21676,3690,38552,0
21677,20541,34475,0
21678,37426,2463,0
21679,41869,22145,0
21680,39160,39540,0
21681,11673,18513,0
21682,7965,24126,0
21683,6238,4435,0
21684,23209,2934,0
21685,9910,15380,0
21686,22090,12173,0
21687,32570,17516,0
21688,20551,32160,0
21689,37274,41669,0
21690,6572,44847,0
21691,33107,33936,0
21692,17898,6827,0
21693,26636,18212,0
21694,32081,49755,0
21695,49404,31932,0
21696,39823,37009,0
21697,43397,28952,0
21698,43291,11752,0
21699,16025,8629,0
21700,46349,25278,0
21701,16101,15040,0
21702,6765,14286,0
21703,29923,4621,0
21704,31038,35045,0
21705,33156,34178,0
21706,41271,48590,0
21707,7372,14698,0
21708,43125,25231,0
21709,17823,10975,0
21710,28426,16883,0
21711,32093,4853,0
21712,2099,27743,0
21713,15795,18905,0
21714,35892,3330,0
21715,13911,45051,0
21716,46262,33388,0
21717,34190,1631,0
21718,22006,45255,0
21719,38269,38564,0
21720,49961,24279,0
21721,29538,48729,0
21722,16855,10934,0
21723,2927,30756,0
21724,7725,7804,0
21725,37967,14255,0
21726,48091,47290,0
21727,2874,13402,0
21728,30254,32088,0
21729,23150,21147,0
21730,22104,4069,0
21731,3882,35823,0
21732,28488,25466,0
21733,44556,3812,0
21734,13948,8315,0
21735,25195,11319,0
21736,30154,31857,0
21737,4424,41475,0
21738,35053,16127,0
21739,21380,8175,0
21740,33978,5481,0
21741,49153,14512,0
21742,14495,18283,0
21743,42417,36986,0
21744,23898,1011,0
21745,12758,22225,0
21746,43529,19406,0
21747,38900,34997,0
21748,40052,43611,0
21749,49610,29660,0
21750,44128,36704,0
21751,37147,2973,0
21752,22118,30920,0
21753,45720,11847,0
21754,38692,26565,0
21755,46645,42901,0
21756,41490,47334,0
21757,49111,33884,0
21758,4128,2644,0
21759,10711,1805,0
21760,26092,6740,0
21761,46147,41870,0
21762,30469,40886,0
21763,555,36186,0
21764,27607,13716,0
21765,20162,1728,0
21766,26543,19444,0
21767,36571,43349,0
21768,6383,8841,0
21769,38083,14564,0
21770,2453,25372,0
21771,4779,14066,0
21772,18318,38233,0
21773,2940,19983,0
21774,1347,18042,0
21775,24085,38528,0
21776,7813,7758,0
21777,25206,5950,0
21778,17487,10197,0
21779,23314,23375,0
21780,26855,8954,0
21781,40997,39830,0
21782,47612,10421,0
21783,48646,20477,0
21784,34316,49179,0
21785,11333,35278,0
21786,40819,19529,0
21787,5931,14170,0
21788,3380,3666,0
21789,17997,26699,0
21790,11628,8808,0
21791,4651,48189,0
21792,24024,9363,0
21793,14507,16899,0
21794,4375,8132,0
21795,40587,12763,0
21796,11697,45539,0
21797,38204,14867,0
21798,38151,33700,0
21799,17734,49859,0
21800,21719,43588,0
21801,25368,9287,0
21802,31817,43911,0
21803,3098,920,0
21804,3237,8434,0
21805,24399,32056,0
21806,48839,3502,0
21807,12662,7725,0
21808,41616,42854,0
21809,21326,16717,0
21810,28051,17624,0
21811,11484,40119,0
21812,12103,14527,0
21813,12852,34802,0
21814,47509,26642,0
21815,45067,14553,0
21816,9324,13406,0
21817,41416,45775,0
21818,20158,12831,0
21819,29639,28461,0
21820,23226,31209,0
21821,30692,13684,0
21822,20645,18022,0
21823,28017,32915,0
21824,41163,6641,0
21825,37196,28767,0
21826,35400,42682,0
21827,30447,30068,0
21828,42982,26271,0
21829,26390,249,0
21830,26623,13252,0
21831,20074,15173,0
21832,21302,21153,0
21833,27416,44187,0
21834,198,9055,0
21835,6736,31828,0
21836,37070,28254,0
21837,8746,33148,0
21838,48131,41456,0
21839,32797,46890,0
21840,49878,18954,0
21841,25799,8826,0
21842,6636,28214,0
21843,34421,4575,0
21844,30971,1556,0
21845,22338,39391,0
21846,12418,24845,0
21847,19886,39446,0
21848,39520,19643,0
21849,20780,39134,0
21850,10199,29043,0
21851,26340,37638,0
21852,12848,14226,0
21853,23696,17521,0
21854,34518,18629,0
21855,48618,12096,0
21856,19646,38646,0
21857,12698,44268,0
21858,3058,28019,0
21859,324,31394,0
21860,11690,34844,0
21861,49094,15997,0
21862,13166,33756,0
21863,15168,9329,0
21864,37750,10054,0
21865,43798,6427,0
21866,19993,20445,0
21867,46533,47785,0
21868,9536,39437,0
21869,43324,17124,0
21870,38015,32202,0
21871,20412,30228,0
21872,21610,8450,0
21873,6677,49691,0
21874,9487,34068,0
21875,47119,45630,0
21876,11687,37175,0
21877,21853,17253,0
21878,36632,32700,0
21879,49831,23056,0
21880,17998,36402,0
21881,24120,26308,0
21882,37995,21377,0
21883,4957,38526,0
21884,46950,19965,0
21885,28499,41279,0
21886,32851,23690,0
21887,30394,18675,0
21888,48094,5306,0
21889,8757,27025,0
21890,23328,32909,0
21891,42520,19177,0
21892,342,5905,0
21893,36512,42582,0
21894,10221,47245,0
21895,791,34778,0
21896,41554,48071,0
21897,12496,31278,0
21898,25079,5830,0
21899,22928,11475,0
21900,42107,14285,0
21901,29286,18627,0
21902,4768,7863,0
21903,13798,36426,0
21904,28869,15306,0
21905,14105,46934,0
21906,11355,18285,0
21907,31407,43318,0
21908,10743,2445,0
21909,6465,48064,0
21910,48533,10429,0
21911,35133,31868,0
21912,3552,31694,0
21913,44591,27135,0
21914,32334,17290,0
21915,14360,29898,0
21916,46161,36262,0
21917,16897,4317,0
21918,32075,41912,0
21919,12825,36980,0
21920,14791,4228,0
21921,5595,18006,0
21922,43841,30959,0
21923,40321,10205,0
21924,38555,22077,0
21925,31013,21298,0
21926,48931,5348,0
21927,15396,29827,0
21928,19743,49801,0
21929,307,20570,0
21930,15764,22117,0
21931,23584,19642,0
21932,27671,36279,0
21933,40076,42050,0
21934,35113,22332,0
21935,45401,21998,0
21936,26556,46391,0
21937,16974,8455,0
21938,32159,22900,0
21939,24324,10757,0
21940,36070,11230,0
21941,26881,28431,0
21942,3969,2130,0
21943,14909,25925,0
21944,30390,36194,0
21945,48309,467,0
21946,11845,40877,0
21947,40463,7413,0
21948,28819,16262,0
21949,8043,33242,0
21950,45524,35021,0
21951,26489,30243,0
21952,32126,18414,0
21953,38453,38523,0
21954,10070,46220,0
21955,18094,16191,0
21956,1143,19098,0
21957,44919,19571,0
21958,34780,12077,0
21959,8472,48816,0
21960,18354,18747,0
21961,16018,48024,0
21962,3983,8952,0
21963,30349,48971,0
21964,33264,153,0
21965,26793,41392,0
21966,41615,46363,0
21967,8695,32242,0
21968,22118,15136,0
21969,40475,40203,0
21970,6906,44884,0
21971,11045,16634,0
21972,34391,18509,0
21973,14288,304,0
21974,21423,45055,0
21975,36953,37281,0
21976,48073,34848,0
21977,8251,12953,0
21978,39070,10360,0
21979,25410,4333,0
21980,23431,48931,0
21981,11893,112,0
21982,45072,47678,0
21983,36154,31599,0
21984,41740,557,0
21985,25905,15831,0
21986,31211,48720,0
21987,47116,9332,0
21988,7140,28095,0
21989,12712,43198,0
21990,36851,13218,0
21991,15291,34058,0
21992,38291,6249,0
21993,14683,4374,0
21994,3848,18310,0
21995,629,38609,0
21996,41774,14289,0
21997,26600,15282,0
21998,4715,32390,0
21999,27284,27992,0
22000,14190,27072,0
22001,9299,12892,0
22002,8336,16228,0
22003,16423,14851,0
22004,9940,6472,0
22005,39050,44366,0
22006,5814,34203,0
22007,32487,45857,0
22008,10286,6328,0
22009,7318,3083,0
22010,27426,8046,0
22011,47003,1295,0
22012,37976,43929,0
22013,19433,49439,0
22014,18621,5238,0
22015,8614,42186,0
22016,29975,38664,0
22017,19651,44414,0
22018,33886,26994,0
22019,43122,8828,0
22020,6766,19724,0
22021,9938,32598,0
22022,18650,38598,0
22023,39011,46481,0
22024,21966,25587,0
22025,35173,26384,0
22026,47976,23156,0
22027,13911,23469,0
22028,20642,23282,0
22029,42506,47176,0
22030,26563,11212,0
22031,47278,30173,0
22032,19600,5414,0
22033,47105,38324,0
22034,7320,6697,0
22035,32462,18042,0
22036,42120,26172,0
22037,5560,17825,0
22038,47649,9148,0
22039,552,9476,0
22040,30840,22496,0
22041,24027,38334,0
22042,24064,48015,0
22043,18143,31977,0
22044,46021,46244,0
22045,39691,34697,0
22046,18819,21414,0
22047,20010,11297,0
22048,43307,33467,0
22049,29691,15469,0
22050,16461,46179,0
22051,17435,43941,0
22052,1523,42753,0
22053,46287,23890,0
22054,19254,40940,0
22055,20145,5456,0
22056,20969,10821,0
22057,3958,37806,0
22058,3671,23978,0
22059,8309,3777,0
22060,34289,13747,0
22061,31896,4583,0
22062,36036,27674,0
22063,41231,11528,0
22064,30288,40426,0
22065,44967,20014,0
22066,47006,49591,0
22067,17745,34159,0
22068,14176,20868,0
22069,32123,24372,0
22070,27137,11810,0
22071,48396,28922,0
22072,32953,20076,0
22073,17164,42673,0
22074,44965,33500,0
22075,25744,39886,0
22076,14295,34681,0
22077,24853,24631,0
22078,18129,23545,0
22079,35075,16884,0
22080,21046,6853,0
22081,22517,49744,0
22082,31256,45324,0
22083,582,31302,0
22084,43270,7870,0
22085,38519,19334,0
22086,41099,28324,0
22087,25378,20288,0
22088,6972,11574,0
22089,5942,22548,0
22090,32928,7372,0
22091,39675,28821,0
22092,9011,5873,0
22093,22180,16766,0
22094,21420,38935,0
22095,43025,43687,0
22096,32237,45361,0
22097,47703,3637,0
22098,8374,2054,0
22099,5104,17692,0
22100,25801,3802,0
22101,18060,154,0
22102,15343,40851,0
22103,8757,30839,0
22104,14254,2226,0
22105,31511,35054,0
22106,41428,47639,0
22107,886,39418,0
22108,14536,48864,0
22109,2960,46358,0
22110,34545,32910,0
22111,43288,40475,0
22112,16679,11086,0
22113,141,2266,0
22114,31393,18968,0
22115,36639,17871,0
22116,12359,105,0
22117,30131,21513,0
22118,16313,20562,0
22119,163,22966,0
22120,14066,38742,0
22121,21926,20390,0
22122,12,19764,0
22123,21456,43072,0
22124,39702,3044,0
22125,37771,17323,0
22126,40480,39555,0
22127,9407,21098,0
22128,23291,47020,0
22129,32151,19707,0
22130,20439,19784,0
22131,49745,17431,0
22132,48401,49937,0
22133,47911,41442,0
22134,40045,34150,0
22135,22238,41014,0
22136,8476,3219,0
22137,11013,21961,0
22138,28514,28354,0
22139,38202,32943,0
22140,47102,42966,0
22141,16065,34554,0
22142,2374,1133,0
22143,48217,22651,0
22144,23195,18800,0
22145,23389,22049,0
22146,26449,42818,0
22147,41227,28993,0
22148,27054,6940,0
22149,5034,5164,0
22150,26016,7473,0
22151,26397,23380,0
22152,21674,24060,0
22153,42573,31996,0
22154,41092,9328,0
22155,22249,613,0
22156,43399,12332,0
22157,5302,9301,0
22158,5761,9815,0
22159,38760,1571,0
22160,29566,49919,0
22161,15867,6057,0
22162,43279,5033,0
22163,42278,31297,0
22164,15363,22739,0
22165,9362,16386,0
22166,41552,13635,0
22167,24806,44301,0
22168,6181,26589,0
22169,31785,22716,0
22170,5334,31820,0
22171,2632,1899,0
22172,30937,37144,0
22173,9850,22741,0
22174,28787,48087,0
22175,47015,47669,0
22176,30874,9246,0
22177,30469,42903,0
22178,21603,973,0
22179,21691,34563,0
22180,6189,9861,0
22181,5976,9753,0
22182,47231,17092,0
22183,2829,35782,0
22184,3391,6246,0
22185,27039,22981,0
22186,25498,5924,0
22187,23041,37126,0
22188,216,27783,0
22189,42404,35327,0
22190,28131,16268,0
22191,38182,27887,0
22192,27683,26466,0
22193,26354,39093,0
22194,15657,30517,0
22195,28149,6459,0
22196,29290,197,0
22197,35004,35355,0
22198,29661,46907,0
22199,31996,37407,0
22200,40091,8564,0
22201,43819,37346,0
22202,39252,42703,0
22203,7992,11588,0
22204,43815,34194,0
22205,14821,49651,0
22206,21334,35241,0
22207,25118,43209,0
22208,24813,48989,0
22209,23096,44538,0
22210,31910,8212,0
22211,45166,26429,0
22212,30935,13231,0
22213,28446,3605,0
22214,38679,16396,0
22215,44137,38567,0
22216,23665,5970,0
22217,25422,40587,0
22218,37590,45479,0
22219,7544,23856,0
22220,30696,24734,0
22221,47073,46438,0
22222,2881,31003,0
22223,40297,11419,0
22224,39357,30045,0
22225,20241,33973,0
22226,12386,5148,0
22227,7071,8360,0
22228,26403,17828,0
22229,23343,13274,0
22230,4246,44801,0
22231,20337,34620,0
22232,36969,46485,0
22233,26704,5109,0
22234,45149,9055,0
22235,26627,4862,0
22236,15604,25163,0
22237,37326,16894,0
22238,27268,11274,0
22239,45072,15224,0
22240,8860,33224,0
22241,24498,37061,0
22242,35780,22124,0
22243,44279,31803,0
22244,27362,32786,0
22245,770,560,0
22246,12621,34792,0
22247,46222,34530,0
22248,23046,22678,0
22249,19700,25674,0
22250,48936,28998,0
22251,36406,36522,0
22252,18952,2591,0
22253,23595,45524,0
22254,27809,40271,0
22255,14448,13932,0
22256,10121,20439,0
22257,38358,2559,0
22258,19711,11661,0
22259,26835,26452,0
22260,39147,29780,0
22261,45571,40962,0
22262,24766,23239,0
22263,12579,29439,0
22264,31554,44497,0
22265,2204,16750,0
22266,21722,19218,0
22267,42728,19669,0
22268,12596,29793,0
22269,45912,5950,0
22270,31790,31383,0
22271,34616,41368,0
22272,12113,28104,0
22273,20729,38368,0
22274,1332,10755,0
22275,44021,24731,0
22276,12383,23269,0
22277,20,33185,0
22278,27042,49911,0
22279,40126,29175,0
22280,10410,29186,0
22281,7165,19217,0
22282,10639,20378,0
22283,37702,18446,0
22284,37226,37176,0
22285,36343,32170,0
22286,13509,24219,0
22287,30886,775,0
22288,31247,8890,0
22289,11088,18669,0
22290,2163,46496,0
22291,33178,48733,0
22292,20336,2048,0
22293,48352,19632,0
22294,42378,19798,0
22295,16539,47216,0
22296,20841,45725,0
22297,19047,31228,0
22298,31708,3219,0
22299,242,40710,0
22300,12739,20406,0
22301,12277,34870,0
22302,15118,25730,0
22303,24936,10952,0
22304,1063,10314,0
22305,15632,25951,0
22306,12907,7158,0
22307,46232,18332,0
22308,29436,43219,0
22309,4864,40328,0
22310,44046,49997,0
22311,17450,31393,0
22312,22486,40100,0
22313,10262,30203,0
22314,20464,3522,0
22315,34383,11695,0
22316,12258,49530,0
22317,44465,15457,0
22318,15808,30499,0
22319,9170,25023,0
22320,39691,17303,0
22321,35846,40358,0
22322,33567,4878,0
22323,6241,1704,0
22324,1527,35681,0
22325,21022,42861,0
22326,40301,8372,0
22327,48721,10588,0
22328,42156,26528,0
22329,37032,20448,0
22330,2691,17702,0
22331,1227,7281,0
22332,16934,45220,0
22333,37859,6082,0
22334,43100,42548,0
22335,16893,32764,0
22336,2413,22834,0
22337,15486,16461,0
22338,5274,25458,0
22339,47418,15926,0
22340,11876,12029,0
22341,11038,19066,0
22342,16416,22784,0
22343,15086,22943,0
22344,46382,46333,0
22345,48048,46308,0
22346,3794,4331,0
22347,47458,14951,0
22348,14072,41216,0
22349,24020,38562,0
22350,49517,45180,0
22351,25106,14099,0
22352,1925,5875,0
22353,46272,26351,0
22354,43045,38653,0
22355,38484,24577,0
22356,29574,3286,0
22357,23818,2591,0
22358,18262,44395,0
22359,14658,19032,0
22360,6640,49061,0
22361,31347,18599,0
22362,46957,33220,0
22363,44655,21700,0
22364,21975,9520,0
22365,46450,1898,0
22366,23792,37772,0
22367,36881,10964,0
22368,5743,33991,0
22369,30661,49570,0
22370,30948,8687,0
22371,27629,40648,0
22372,16971,19757,0
22373,20081,29501,0
22374,29365,30065,0
22375,46866,44594,0
22376,31805,9247,0
22377,12509,38871,0
22378,6823,21010,0
22379,28129,46074,0
22380,31692,48216,0
22381,14315,33753,0
22382,16852,10616,0
22383,14602,37193,0
22384,33707,43464,0
22385,10206,31852,0
22386,34137,1169,0
22387,17300,25301,0
22388,32281,16531,0
22389,42943,40604,0
22390,47845,17975,0
22391,45698,8278,0
22392,7669,27073,0
22393,25735,23853,0
22394,21281,8708,0
22395,16434,17458,0
22396,3014,38245,0
22397,18232,42250,0
22398,46299,11127,0
22399,21596,2303,0
22400,31248,49114,0
22401,3353,29016,0
22402,33243,10876,0
22403,4893,1525,0
22404,37852,4240,0
22405,14061,8330,0
22406,25106,24971,0
22407,27782,9348,0
22408,29277,2086,0
22409,39729,43288,0
22410,40472,15288,0
22411,30100,10417,0
22412,37843,35803,0
22413,2693,2151,0
22414,45385,9228,0
22415,321,18185,0
22416,21333,46000,0
22417,23107,44569,0
22418,20003,116,0
22419,19414,42354,0
22420,39121,46973,0
22421,45904,36588,0
22422,43742,20941,0
22423,36906,19614,0
22424,48618,23509,0
22425,2235,16764,0
22426,41411,44146,0
22427,8575,45214,0
22428,22804,28703,0
22429,19159,141,0
22430,34583,22708,0
22431,21467,31074,0
22432,45767,37414,0
22433,2636,20841,0
22434,40331,31971,0
22435,6817,2616,0
22436,25645,41598,0
22437,26188,18428,0
22438,33977,14388,0
22439,47802,34977,0
22440,5802,43699,0
22441,1956,9189,0
22442,33231,3429,0
22443,25098,35952,0
22444,45761,10400,0
22445,41873,39989,0
22446,42406,31592,0
22447,49473,26601,0
22448,17486,24985,0
22449,40674,37571,0
22450,18959,30015,0
22451,6829,25607,0
22452,41619,40230,0
22453,18088,11440,0
22454,35803,45146,0
22455,9531,34775,0
22456,46495,47147,0
22457,32710,29340,0
22458,10475,30608,0
22459,28599,44362,0
22460,41126,21988,0
22461,18731,15639,0
22462,11493,28827,0
22463,37968,17865,0
22464,38019,29696,0
22465,41465,35417,0
22466,35651,36804,0
22467,19823,790,0
22468,41625,23806,0
22469,10853,8495,0
22470,17600,29944,0
22471,41227,43358,0
22472,30259,48814,0
22473,8840,2181,0
22474,27479,28624,0
22475,4423,31426,0
22476,19160,24016,0
22477,16687,10362,0
22478,38092,34496,0
22479,23327,4395,0
22480,7716,44260,0
22481,37801,45809,0
22482,17588,671,0
22483,14999,21366,0
22484,27077,16162,0
22485,10220,34946,0
22486,38775,17907,0
22487,29712,28831,0
22488,24319,10283,0
22489,6700,5332,0
22490,8339,18760,0
22491,22332,20466,0
22492,8077,12344,0
22493,28277,38029,0
